lat,lon,wind_value,year,month
44.25,56.75,82,2021,июнь
44.25,57,78,2021,июнь
44.25,57.25,68,2021,июнь
44.25,57.5,41,2021,июнь
44.25,57.75,19,2021,июнь
44.25,58,15,2021,июнь
44.25,58.25,14,2021,июнь
44.25,58.5,6,2021,июнь
44.25,58.75,7,2021,июнь
44.25,59,10,2021,июнь
44.25,59.25,9,2021,июнь
44.25,59.5,2,2021,июнь
44.25,59.75,5,2021,июнь
44.25,60,5,2021,июнь
44.25,60.25,4,2021,июнь
44.25,60.5,5,2021,июнь
44.25,60.75,8,2021,июнь
44.25,61,14,2021,июнь
44.25,61.25,15,2021,июнь
44.25,61.5,17,2021,июнь
44.25,61.75,18,2021,июнь
44.25,62,17,2021,июнь
44.25,62.25,14,2021,июнь
44.25,62.5,12,2021,июнь
44.25,62.75,11,2021,июнь
44.25,63,13,2021,июнь
44.25,63.25,13,2021,июнь
44.25,63.5,17,2021,июнь
44.25,63.75,24,2021,июнь
44.25,64,28,2021,июнь
44.25,64.25,26,2021,июнь
44.25,64.5,27,2021,июнь
44.25,64.75,31,2021,июнь
44.25,65,34,2021,июнь
44.25,65.25,40,2021,июнь
44.25,65.5,49,2021,июнь
44.25,65.75,59,2021,июнь
44.25,66,77,2021,июнь
44.25,66.25,139,2021,июнь
44.25,66.5,209,2021,июнь
44.25,66.75,259,2021,июнь
44.25,67,252,2021,июнь
44.25,67.25,233,2021,июнь
44.25,67.5,221,2021,июнь
44.25,67.75,218,2021,июнь
44.25,68,191,2021,июнь
44.25,68.25,187,2021,июнь
44.25,68.5,192,2021,июнь
44.25,68.75,191,2021,июнь
44.25,69,190,2021,июнь
44.25,69.25,191,2021,июнь
44.25,69.5,184,2021,июнь
44.25,69.75,161,2021,июнь
44.25,70,102,2021,июнь
44.25,70.25,72,2021,июнь
44.25,70.5,69,2021,июнь
44.25,70.75,64,2021,июнь
44.25,71,56,2021,июнь
44.25,71.25,50,2021,июнь
44.25,71.5,60,2021,июнь
44.25,71.75,60,2021,июнь
44.25,72,62,2021,июнь
44.25,72.25,59,2021,июнь
44.25,72.5,55,2021,июнь
44.25,72.75,64,2021,июнь
44.25,73,59,2021,июнь
44.25,73.25,62,2021,июнь
44.25,73.5,74,2021,июнь
44.25,73.75,69,2021,июнь
44.25,74,74,2021,июнь
44.25,74.25,76,2021,июнь
44.25,74.5,78,2021,июнь
44.25,74.75,75,2021,июнь
44.25,75,83,2021,июнь
44.25,75.25,93,2021,июнь
44.25,75.5,99,2021,июнь
44.25,75.75,95,2021,июнь
44.25,76,93,2021,июнь
44.25,76.25,96,2021,июнь
44.25,76.5,91,2021,июнь
44.25,76.75,94,2021,июнь
44.25,77,108,2021,июнь
44.25,77.25,116,2021,июнь
44.25,77.5,109,2021,июнь
44.25,77.75,131,2021,июнь
44.25,78,150,2021,июнь
44.25,78.25,146,2021,июнь
44.25,78.5,154,2021,июнь
44.25,78.75,190,2021,июнь
44.25,79,183,2021,июнь
44.25,79.25,193,2021,июнь
44.25,79.5,196,2021,июнь
44.25,79.75,179,2021,июнь
44.25,80,141,2021,июнь
44.25,80.25,121,2021,июнь
44.25,80.5,119,2021,июнь
44.25,80.75,121,2021,июнь
44.25,81,117,2021,июнь
44.25,81.25,114,2021,июнь
44.25,81.5,110,2021,июнь
44.25,81.75,111,2021,июнь
44.25,82,105,2021,июнь
44.25,82.25,101,2021,июнь
44.25,82.5,104,2021,июнь
44.25,82.75,110,2021,июнь
44.25,83,117,2021,июнь
44.25,83.25,114,2021,июнь
44.25,83.5,113,2021,июнь
44.25,83.75,107,2021,июнь
44.25,84,110,2021,июнь
44.25,84.25,128,2021,июнь
44.25,84.5,131,2021,июнь
44.25,84.75,102,2021,июнь
44.25,85,65,2021,июнь
44.25,85.25,53,2021,июнь
44.25,85.5,69,2021,июнь
44.25,85.75,100,2021,июнь
44.25,86,128,2021,июнь
44.25,86.25,141,2021,июнь
44.25,86.5,151,2021,июнь
44.25,86.75,145,2021,июнь
44.25,87,134,2021,июнь
44.25,87.25,111,2021,июнь
44.25,87.5,118,2021,июнь
44.25,87.75,124,2021,июнь
44.25,88,135,2021,июнь
44.25,88.25,145,2021,июнь
44.25,88.5,162,2021,июнь
44.25,88.75,167,2021,июнь
44.25,89,167,2021,июнь
44.25,89.25,163,2021,июнь
44.25,89.5,169,2021,июнь
44.25,89.75,171,2021,июнь
44.25,90,168,2021,июнь
44.25,90.25,165,2021,июнь
44.25,90.5,158,2021,июнь
44.25,90.75,156,2021,июнь
44.25,91,150,2021,июнь
44.25,91.25,142,2021,июнь
44.25,91.5,129,2021,июнь
44.25,91.75,108,2021,июнь
44.25,92,106,2021,июнь
44.25,92.25,117,2021,июнь
44.25,92.5,127,2021,июнь
44.25,92.75,135,2021,июнь
44.25,93,140,2021,июнь
44.25,93.25,159,2021,июнь
44.25,93.5,158,2021,июнь
44.25,93.75,144,2021,июнь
44.25,94,126,2021,июнь
44.25,94.25,114,2021,июнь
44.25,94.5,108,2021,июнь
44.25,94.75,100,2021,июнь
44.25,95,92,2021,июнь
44.25,95.25,79,2021,июнь
44.25,95.5,64,2021,июнь
44.25,95.75,48,2021,июнь
44.25,96,49,2021,июнь
44.25,96.25,37,2021,июнь
44.25,96.5,34,2021,июнь
44.25,96.75,30,2021,июнь
44.25,97,25,2021,июнь
44.25,97.25,17,2021,июнь
44.25,97.5,10,2021,июнь
44.25,97.75,2,2021,июнь
44.25,98,0,2021,июнь
44.25,98.25,0,2021,июнь
44.25,98.5,0,2021,июнь
44.25,98.75,0,2021,июнь
44.25,99,0,2021,июнь
44.25,99.25,0,2021,июнь
44.25,99.5,0,2021,июнь
44.25,99.75,0,2021,июнь
44.25,100,0,2021,июнь
44.25,100.25,0,2021,июнь
44.25,100.5,0,2021,июнь
44.25,100.75,0,2021,июнь
44.25,101,0,2021,июнь
44.25,101.25,0,2021,июнь
44.25,101.5,0,2021,июнь
44.25,101.75,0,2021,июнь
44.25,102,0,2021,июнь
44.25,102.25,0,2021,июнь
44.25,102.5,0,2021,июнь
44.25,102.75,0,2021,июнь
44.25,103,0,2021,июнь
44.25,103.25,0,2021,июнь
44.25,103.5,1,2021,июнь
44.25,103.75,1,2021,июнь
44.25,104,0,2021,июнь
44.25,104.25,1,2021,июнь
44.25,104.5,8,2021,июнь
44.25,104.75,14,2021,июнь
44.25,105,20,2021,июнь
44.25,105.25,12,2021,июнь
44.25,105.5,9,2021,июнь
44.25,105.75,18,2021,июнь
44.25,106,28,2021,июнь
44.25,106.25,36,2021,июнь
44.25,106.5,59,2021,июнь
44.25,106.75,51,2021,июнь
44.25,107,37,2021,июнь
44.25,107.25,34,2021,июнь
44.25,107.5,38,2021,июнь
44.25,107.75,56,2021,июнь
44.25,108,75,2021,июнь
44.25,108.25,74,2021,июнь
44.25,108.5,76,2021,июнь
44.25,108.75,80,2021,июнь
44.25,109,90,2021,июнь
44.25,109.25,101,2021,июнь
44.25,109.5,116,2021,июнь
44.25,109.75,132,2021,июнь
44.25,110,178,2021,июнь
44.25,110.25,233,2021,июнь
44.25,110.5,227,2021,июнь
44.25,110.75,218,2021,июнь
44.25,111,196,2021,июнь
44.25,111.25,224,2021,июнь
44.25,111.5,243,2021,июнь
44.25,111.75,267,2021,июнь
44.25,112,244,2021,июнь
44.25,112.25,243,2021,июнь
44.25,112.5,271,2021,июнь
44.25,112.75,290,2021,июнь
44.25,113,288,2021,июнь
44.25,113.25,277,2021,июнь
44.25,113.5,261,2021,июнь
44.25,113.75,243,2021,июнь
44.25,114,214,2021,июнь
44.25,114.25,187,2021,июнь
44.25,114.5,176,2021,июнь
44.25,114.75,171,2021,июнь
44.25,115,136,2021,июнь
44.25,115.25,115,2021,июнь
44.25,115.5,113,2021,июнь
44.25,115.75,115,2021,июнь
44.25,116,121,2021,июнь
44.25,116.25,121,2021,июнь
44.25,116.5,106,2021,июнь
44.25,116.75,87,2021,июнь
44.25,117,63,2021,июнь
44.25,117.25,60,2021,июнь
44.25,117.5,66,2021,июнь
44.25,117.75,81,2021,июнь
44.25,118,92,2021,июнь
44.25,118.25,115,2021,июнь
44.25,118.5,142,2021,июнь
44.25,118.75,163,2021,июнь
44.25,119,170,2021,июнь
44.25,119.25,166,2021,июнь
44.25,119.5,158,2021,июнь
44.25,119.75,145,2021,июнь
44.25,120,149,2021,июнь
44.25,120.25,124,2021,июнь
44.25,120.5,117,2021,июнь
44.25,120.75,121,2021,июнь
44.25,121,106,2021,июнь
44.25,121.25,89,2021,июнь
44.25,121.5,65,2021,июнь
44.25,121.75,79,2021,июнь
44.25,122,82,2021,июнь
44.25,122.25,87,2021,июнь
44.25,122.5,85,2021,июнь
44.25,122.75,102,2021,июнь
44.25,123,113,2021,июнь
44.25,123.25,114,2021,июнь
44.25,123.5,115,2021,июнь
44.25,123.75,111,2021,июнь
44.25,124,105,2021,июнь
44.25,124.25,103,2021,июнь
44.25,124.5,108,2021,июнь
44.25,124.75,104,2021,июнь
44.25,125,110,2021,июнь
44.25,125.25,107,2021,июнь
44.25,125.5,98,2021,июнь
44.25,125.75,95,2021,июнь
44,45,22,2021,июнь
44,45.25,0,2021,июнь
44,45.5,0,2021,июнь
44,45.75,0,2021,июнь
44,46,0,2021,июнь
44,46.25,0,2021,июнь
44,46.5,0,2021,июнь
44,46.75,1,2021,июнь
44,47,1,2021,июнь
44,47.25,6,2021,июнь
44,47.5,6,2021,июнь
44,47.75,6,2021,июнь
44,48,14,2021,июнь
44,48.25,114,2021,июнь
44,48.5,151,2021,июнь
44,48.75,168,2021,июнь
44,49,136,2021,июнь
44,49.25,128,2021,июнь
44,49.5,131,2021,июнь
44,49.75,125,2021,июнь
44,50,112,2021,июнь
44,50.25,115,2021,июнь
44,50.5,109,2021,июнь
44,50.75,114,2021,июнь
44,51,106,2021,июнь
44,51.25,88,2021,июнь
44,51.5,90,2021,июнь
44,51.75,97,2021,июнь
44,52,96,2021,июнь
44,52.25,110,2021,июнь
44,52.5,111,2021,июнь
44,52.75,105,2021,июнь
44,53,100,2021,июнь
44,53.25,92,2021,июнь
44,53.5,53,2021,июнь
44,53.75,54,2021,июнь
44,54,82,2021,июнь
44,54.25,97,2021,июнь
44,54.5,104,2021,июнь
44,54.75,109,2021,июнь
44,55,106,2021,июнь
44,55.25,112,2021,июнь
44,55.5,113,2021,июнь
44,55.75,112,2021,июнь
44,56,104,2021,июнь
44,56.25,103,2021,июнь
44,56.5,91,2021,июнь
44,56.75,93,2021,июнь
44,57,93,2021,июнь
44,57.25,90,2021,июнь
44,57.5,89,2021,июнь
44,57.75,85,2021,июнь
44,58,76,2021,июнь
44,58.25,64,2021,июнь
44,58.5,13,2021,июнь
44,58.75,0,2021,июнь
44,59,0,2021,июнь
44,59.25,0,2021,июнь
44,59.5,0,2021,июнь
44,59.75,0,2021,июнь
44,60,0,2021,июнь
44,60.25,0,2021,июнь
44,60.5,0,2021,июнь
44,60.75,0,2021,июнь
44,61,1,2021,июнь
44,61.25,4,2021,июнь
44,61.5,10,2021,июнь
44,61.75,14,2021,июнь
44,62,15,2021,июнь
44,62.25,12,2021,июнь
44,62.5,9,2021,июнь
44,62.75,7,2021,июнь
44,63,6,2021,июнь
44,63.25,6,2021,июнь
44,63.5,7,2021,июнь
44,63.75,12,2021,июнь
44,64,15,2021,июнь
44,64.25,22,2021,июнь
44,64.5,22,2021,июнь
44,64.75,22,2021,июнь
44,65,26,2021,июнь
44,65.25,30,2021,июнь
44,65.5,34,2021,июнь
44,65.75,40,2021,июнь
44,66,42,2021,июнь
44,66.25,71,2021,июнь
44,66.5,126,2021,июнь
44,66.75,190,2021,июнь
44,67,229,2021,июнь
44,67.25,241,2021,июнь
44,67.5,222,2021,июнь
44,67.75,218,2021,июнь
44,68,217,2021,июнь
44,68.25,214,2021,июнь
44,68.5,211,2021,июнь
44,68.75,197,2021,июнь
44,69,194,2021,июнь
44,69.25,191,2021,июнь
44,69.5,183,2021,июнь
44,69.75,187,2021,июнь
44,70,146,2021,июнь
44,70.25,122,2021,июнь
44,70.5,98,2021,июнь
44,70.75,76,2021,июнь
44,71,47,2021,июнь
44,71.25,32,2021,июнь
44,71.5,25,2021,июнь
44,71.75,27,2021,июнь
44,72,35,2021,июнь
44,72.25,35,2021,июнь
44,72.5,30,2021,июнь
44,72.75,16,2021,июнь
44,73,32,2021,июнь
44,73.25,63,2021,июнь
44,73.5,82,2021,июнь
44,73.75,67,2021,июнь
44,74,64,2021,июнь
44,74.25,69,2021,июнь
44,74.5,78,2021,июнь
44,74.75,82,2021,июнь
44,75,83,2021,июнь
44,75.25,88,2021,июнь
44,75.5,97,2021,июнь
44,75.75,95,2021,июнь
44,76,97,2021,июнь
44,76.25,89,2021,июнь
44,76.5,94,2021,июнь
44,76.75,101,2021,июнь
44,77,108,2021,июнь
44,77.25,117,2021,июнь
44,77.5,112,2021,июнь
44,77.75,107,2021,июнь
44,78,124,2021,июнь
44,78.25,139,2021,июнь
44,78.5,155,2021,июнь
44,78.75,196,2021,июнь
44,79,197,2021,июнь
44,79.25,195,2021,июнь
44,79.5,196,2021,июнь
44,79.75,157,2021,июнь
44,80,114,2021,июнь
44,80.25,115,2021,июнь
44,80.5,122,2021,июнь
44,80.75,116,2021,июнь
44,81,106,2021,июнь
44,81.25,108,2021,июнь
44,81.5,106,2021,июнь
44,81.75,105,2021,июнь
44,82,107,2021,июнь
44,82.25,113,2021,июнь
44,82.5,121,2021,июнь
44,82.75,117,2021,июнь
44,83,115,2021,июнь
44,83.25,115,2021,июнь
44,83.5,117,2021,июнь
44,83.75,126,2021,июнь
44,84,134,2021,июнь
44,84.25,142,2021,июнь
44,84.5,141,2021,июнь
44,84.75,140,2021,июнь
44,85,135,2021,июнь
44,85.25,130,2021,июнь
44,85.5,116,2021,июнь
44,85.75,82,2021,июнь
44,86,54,2021,июнь
44,86.25,41,2021,июнь
44,86.5,98,2021,июнь
44,86.75,140,2021,июнь
44,87,181,2021,июнь
44,87.25,108,2021,июнь
44,87.5,81,2021,июнь
44,87.75,75,2021,июнь
44,88,83,2021,июнь
44,88.25,95,2021,июнь
44,88.5,120,2021,июнь
44,88.75,143,2021,июнь
44,89,155,2021,июнь
44,89.25,157,2021,июнь
44,89.5,159,2021,июнь
44,89.75,156,2021,июнь
44,90,150,2021,июнь
44,90.25,159,2021,июнь
44,90.5,159,2021,июнь
44,90.75,156,2021,июнь
44,91,128,2021,июнь
44,91.25,114,2021,июнь
44,91.5,106,2021,июнь
44,91.75,96,2021,июнь
44,92,98,2021,июнь
44,92.25,100,2021,июнь
44,92.5,108,2021,июнь
44,92.75,122,2021,июнь
44,93,137,2021,июнь
44,93.25,133,2021,июнь
44,93.5,129,2021,июнь
44,93.75,123,2021,июнь
44,94,111,2021,июнь
44,94.25,89,2021,июнь
44,94.5,82,2021,июнь
44,94.75,49,2021,июнь
44,95,38,2021,июнь
44,95.25,34,2021,июнь
44,95.5,36,2021,июнь
44,95.75,34,2021,июнь
44,96,31,2021,июнь
44,96.25,27,2021,июнь
44,96.5,25,2021,июнь
44,96.75,25,2021,июнь
44,97,24,2021,июнь
44,97.25,18,2021,июнь
44,97.5,16,2021,июнь
44,97.75,3,2021,июнь
44,98,0,2021,июнь
44,98.25,0,2021,июнь
44,98.5,1,2021,июнь
44,98.75,1,2021,июнь
44,99,2,2021,июнь
44,99.25,0,2021,июнь
44,99.5,1,2021,июнь
44,99.75,6,2021,июнь
44,100,6,2021,июнь
44,100.25,5,2021,июнь
44,100.5,2,2021,июнь
44,100.75,0,2021,июнь
44,101,0,2021,июнь
44,101.25,0,2021,июнь
44,101.5,0,2021,июнь
44,101.75,0,2021,июнь
44,102,0,2021,июнь
44,102.25,0,2021,июнь
44,102.5,0,2021,июнь
44,102.75,0,2021,июнь
44,103,0,2021,июнь
44,103.25,0,2021,июнь
44,103.5,0,2021,июнь
44,103.75,0,2021,июнь
44,104,0,2021,июнь
44,104.25,1,2021,июнь
44,104.5,1,2021,июнь
44,104.75,2,2021,июнь
44,105,3,2021,июнь
44,105.25,4,2021,июнь
44,105.5,4,2021,июнь
44,105.75,9,2021,июнь
44,106,22,2021,июнь
44,106.25,35,2021,июнь
44,106.5,55,2021,июнь
44,106.75,39,2021,июнь
44,107,27,2021,июнь
44,107.25,24,2021,июнь
44,107.5,33,2021,июнь
44,107.75,39,2021,июнь
44,108,57,2021,июнь
44,108.25,61,2021,июнь
44,108.5,71,2021,июнь
44,108.75,86,2021,июнь
44,109,94,2021,июнь
44,109.25,114,2021,июнь
44,109.5,137,2021,июнь
44,109.75,175,2021,июнь
44,110,215,2021,июнь
44,110.25,237,2021,июнь
44,110.5,229,2021,июнь
44,110.75,227,2021,июнь
44,111,215,2021,июнь
44,111.25,198,2021,июнь
44,111.5,207,2021,июнь
44,111.75,235,2021,июнь
44,112,248,2021,июнь
44,112.25,254,2021,июнь
44,112.5,258,2021,июнь
44,112.75,273,2021,июнь
44,113,292,2021,июнь
44,113.25,302,2021,июнь
44,113.5,286,2021,июнь
44,113.75,279,2021,июнь
44,114,270,2021,июнь
44,114.25,254,2021,июнь
44,114.5,245,2021,июнь
44,114.75,259,2021,июнь
44,115,263,2021,июнь
44,115.25,269,2021,июнь
44,115.5,254,2021,июнь
44,115.75,207,2021,июнь
44,116,188,2021,июнь
44,116.25,179,2021,июнь
44,116.5,166,2021,июнь
44,116.75,155,2021,июнь
44,117,147,2021,июнь
44,117.25,135,2021,июнь
44,117.5,119,2021,июнь
44,117.75,106,2021,июнь
44,118,106,2021,июнь
44,118.25,109,2021,июнь
44,118.5,137,2021,июнь
44,118.75,163,2021,июнь
44,119,171,2021,июнь
44,119.25,186,2021,июнь
44,119.5,176,2021,июнь
44,119.75,181,2021,июнь
44,120,198,2021,июнь
44,120.25,181,2021,июнь
44,120.5,154,2021,июнь
44,120.75,118,2021,июнь
44,121,107,2021,июнь
44,121.25,96,2021,июнь
44,121.5,102,2021,июнь
44,121.75,116,2021,июнь
44,122,121,2021,июнь
44,122.25,116,2021,июнь
44,122.5,107,2021,июнь
44,122.75,117,2021,июнь
44,123,126,2021,июнь
44,123.25,124,2021,июнь
44,123.5,128,2021,июнь
44,123.75,130,2021,июнь
44,124,129,2021,июнь
44,124.25,118,2021,июнь
44,124.5,121,2021,июнь
44,124.75,132,2021,июнь
44,125,138,2021,июнь
44,125.25,130,2021,июнь
44,125.5,105,2021,июнь
44,125.75,112,2021,июнь
43.75,45,15,2021,июнь
43.75,45.25,0,2021,июнь
43.75,45.5,0,2021,июнь
43.75,45.75,0,2021,июнь
43.75,46,0,2021,июнь
43.75,46.25,0,2021,июнь
43.75,46.5,1,2021,июнь
43.75,46.75,1,2021,июнь
43.75,47,1,2021,июнь
43.75,47.25,7,2021,июнь
43.75,47.5,9,2021,июнь
43.75,47.75,13,2021,июнь
43.75,48,16,2021,июнь
43.75,48.25,109,2021,июнь
43.75,48.5,145,2021,июнь
43.75,48.75,161,2021,июнь
43.75,49,125,2021,июнь
43.75,49.25,115,2021,июнь
43.75,49.5,113,2021,июнь
43.75,49.75,112,2021,июнь
43.75,50,102,2021,июнь
43.75,50.25,108,2021,июнь
43.75,50.5,113,2021,июнь
43.75,50.75,109,2021,июнь
43.75,51,107,2021,июнь
43.75,51.25,95,2021,июнь
43.75,51.5,96,2021,июнь
43.75,51.75,97,2021,июнь
43.75,52,98,2021,июнь
43.75,52.25,109,2021,июнь
43.75,52.5,111,2021,июнь
43.75,52.75,116,2021,июнь
43.75,53,126,2021,июнь
43.75,53.25,135,2021,июнь
43.75,53.5,127,2021,июнь
43.75,53.75,122,2021,июнь
43.75,54,117,2021,июнь
43.75,54.25,109,2021,июнь
43.75,54.5,111,2021,июнь
43.75,54.75,108,2021,июнь
43.75,55,102,2021,июнь
43.75,55.25,100,2021,июнь
43.75,55.5,100,2021,июнь
43.75,55.75,94,2021,июнь
43.75,56,95,2021,июнь
43.75,56.25,94,2021,июнь
43.75,56.5,88,2021,июнь
43.75,56.75,92,2021,июнь
43.75,57,92,2021,июнь
43.75,57.25,92,2021,июнь
43.75,57.5,93,2021,июнь
43.75,57.75,102,2021,июнь
43.75,58,105,2021,июнь
43.75,58.25,79,2021,июнь
43.75,58.5,38,2021,июнь
43.75,58.75,10,2021,июнь
43.75,59,0,2021,июнь
43.75,59.25,0,2021,июнь
43.75,59.5,0,2021,июнь
43.75,59.75,0,2021,июнь
43.75,60,0,2021,июнь
43.75,60.25,0,2021,июнь
43.75,60.5,0,2021,июнь
43.75,60.75,0,2021,июнь
43.75,61,0,2021,июнь
43.75,61.25,0,2021,июнь
43.75,61.5,0,2021,июнь
43.75,61.75,0,2021,июнь
43.75,62,7,2021,июнь
43.75,62.25,7,2021,июнь
43.75,62.5,5,2021,июнь
43.75,62.75,4,2021,июнь
43.75,63,5,2021,июнь
43.75,63.25,4,2021,июнь
43.75,63.5,4,2021,июнь
43.75,63.75,4,2021,июнь
43.75,64,6,2021,июнь
43.75,64.25,11,2021,июнь
43.75,64.5,15,2021,июнь
43.75,64.75,19,2021,июнь
43.75,65,20,2021,июнь
43.75,65.25,24,2021,июнь
43.75,65.5,32,2021,июнь
43.75,65.75,40,2021,июнь
43.75,66,52,2021,июнь
43.75,66.25,59,2021,июнь
43.75,66.5,76,2021,июнь
43.75,66.75,109,2021,июнь
43.75,67,172,2021,июнь
43.75,67.25,223,2021,июнь
43.75,67.5,223,2021,июнь
43.75,67.75,217,2021,июнь
43.75,68,214,2021,июнь
43.75,68.25,224,2021,июнь
43.75,68.5,215,2021,июнь
43.75,68.75,208,2021,июнь
43.75,69,204,2021,июнь
43.75,69.25,191,2021,июнь
43.75,69.5,180,2021,июнь
43.75,69.75,169,2021,июнь
43.75,70,159,2021,июнь
43.75,70.25,147,2021,июнь
43.75,70.5,123,2021,июнь
43.75,70.75,101,2021,июнь
43.75,71,86,2021,июнь
43.75,71.25,67,2021,июнь
43.75,71.5,49,2021,июнь
43.75,71.75,33,2021,июнь
43.75,72,37,2021,июнь
43.75,72.25,42,2021,июнь
43.75,72.5,38,2021,июнь
43.75,72.75,25,2021,июнь
43.75,73,35,2021,июнь
43.75,73.25,51,2021,июнь
43.75,73.5,81,2021,июнь
43.75,73.75,80,2021,июнь
43.75,74,79,2021,июнь
43.75,74.25,75,2021,июнь
43.75,74.5,82,2021,июнь
43.75,74.75,85,2021,июнь
43.75,75,88,2021,июнь
43.75,75.25,82,2021,июнь
43.75,75.5,83,2021,июнь
43.75,75.75,91,2021,июнь
43.75,76,92,2021,июнь
43.75,76.25,95,2021,июнь
43.75,76.5,93,2021,июнь
43.75,76.75,100,2021,июнь
43.75,77,108,2021,июнь
43.75,77.25,114,2021,июнь
43.75,77.5,116,2021,июнь
43.75,77.75,116,2021,июнь
43.75,78,121,2021,июнь
43.75,78.25,112,2021,июнь
43.75,78.5,124,2021,июнь
43.75,78.75,145,2021,июнь
43.75,79,144,2021,июнь
43.75,79.25,139,2021,июнь
43.75,79.5,136,2021,июнь
43.75,79.75,120,2021,июнь
43.75,80,102,2021,июнь
43.75,80.25,110,2021,июнь
43.75,80.5,114,2021,июнь
43.75,80.75,117,2021,июнь
43.75,81,106,2021,июнь
43.75,81.25,104,2021,июнь
43.75,81.5,105,2021,июнь
43.75,81.75,107,2021,июнь
43.75,82,111,2021,июнь
43.75,82.25,113,2021,июнь
43.75,82.5,120,2021,июнь
43.75,82.75,127,2021,июнь
43.75,83,127,2021,июнь
43.75,83.25,129,2021,июнь
43.75,83.5,125,2021,июнь
43.75,83.75,123,2021,июнь
43.75,84,126,2021,июнь
43.75,84.25,128,2021,июнь
43.75,84.5,137,2021,июнь
43.75,84.75,144,2021,июнь
43.75,85,150,2021,июнь
43.75,85.25,167,2021,июнь
43.75,85.5,172,2021,июнь
43.75,85.75,124,2021,июнь
43.75,86,68,2021,июнь
43.75,86.25,29,2021,июнь
43.75,86.5,49,2021,июнь
43.75,86.75,81,2021,июнь
43.75,87,135,2021,июнь
43.75,87.25,90,2021,июнь
43.75,87.5,56,2021,июнь
43.75,87.75,40,2021,июнь
43.75,88,32,2021,июнь
43.75,88.25,41,2021,июнь
43.75,88.5,69,2021,июнь
43.75,88.75,88,2021,июнь
43.75,89,108,2021,июнь
43.75,89.25,131,2021,июнь
43.75,89.5,116,2021,июнь
43.75,89.75,115,2021,июнь
43.75,90,121,2021,июнь
43.75,90.25,123,2021,июнь
43.75,90.5,121,2021,июнь
43.75,90.75,112,2021,июнь
43.75,91,105,2021,июнь
43.75,91.25,107,2021,июнь
43.75,91.5,115,2021,июнь
43.75,91.75,119,2021,июнь
43.75,92,116,2021,июнь
43.75,92.25,110,2021,июнь
43.75,92.5,109,2021,июнь
43.75,92.75,111,2021,июнь
43.75,93,115,2021,июнь
43.75,93.25,118,2021,июнь
43.75,93.5,120,2021,июнь
43.75,93.75,125,2021,июнь
43.75,94,118,2021,июнь
43.75,94.25,91,2021,июнь
43.75,94.5,70,2021,июнь
43.75,94.75,50,2021,июнь
43.75,95,36,2021,июнь
43.75,95.25,33,2021,июнь
43.75,95.5,32,2021,июнь
43.75,95.75,34,2021,июнь
43.75,96,40,2021,июнь
43.75,96.25,34,2021,июнь
43.75,96.5,24,2021,июнь
43.75,96.75,25,2021,июнь
43.75,97,21,2021,июнь
43.75,97.25,16,2021,июнь
43.75,97.5,12,2021,июнь
43.75,97.75,10,2021,июнь
43.75,98,13,2021,июнь
43.75,98.25,14,2021,июнь
43.75,98.5,36,2021,июнь
43.75,98.75,45,2021,июнь
43.75,99,60,2021,июнь
43.75,99.25,40,2021,июнь
43.75,99.5,37,2021,июнь
43.75,99.75,41,2021,июнь
43.75,100,27,2021,июнь
43.75,100.25,15,2021,июнь
43.75,100.5,12,2021,июнь
43.75,100.75,7,2021,июнь
43.75,101,4,2021,июнь
43.75,101.25,2,2021,июнь
43.75,101.5,1,2021,июнь
43.75,101.75,1,2021,июнь
43.75,102,0,2021,июнь
43.75,102.25,0,2021,июнь
43.75,102.5,0,2021,июнь
43.75,102.75,0,2021,июнь
43.75,103,0,2021,июнь
43.75,103.25,0,2021,июнь
43.75,103.5,0,2021,июнь
43.75,103.75,0,2021,июнь
43.75,104,0,2021,июнь
43.75,104.25,0,2021,июнь
43.75,104.5,0,2021,июнь
43.75,104.75,0,2021,июнь
43.75,105,0,2021,июнь
43.75,105.25,0,2021,июнь
43.75,105.5,0,2021,июнь
43.75,105.75,0,2021,июнь
43.75,106,2,2021,июнь
43.75,106.25,3,2021,июнь
43.75,106.5,5,2021,июнь
43.75,106.75,5,2021,июнь
43.75,107,5,2021,июнь
43.75,107.25,6,2021,июнь
43.75,107.5,0,2021,июнь
43.75,107.75,0,2021,июнь
43.75,108,0,2021,июнь
43.75,108.25,4,2021,июнь
43.75,108.5,8,2021,июнь
43.75,108.75,15,2021,июнь
43.75,109,23,2021,июнь
43.75,109.25,32,2021,июнь
43.75,109.5,50,2021,июнь
43.75,109.75,100,2021,июнь
43.75,110,160,2021,июнь
43.75,110.25,219,2021,июнь
43.75,110.5,185,2021,июнь
43.75,110.75,164,2021,июнь
43.75,111,149,2021,июнь
43.75,111.25,129,2021,июнь
43.75,111.5,133,2021,июнь
43.75,111.75,159,2021,июнь
43.75,112,116,2021,июнь
43.75,112.25,74,2021,июнь
43.75,112.5,49,2021,июнь
43.75,112.75,51,2021,июнь
43.75,113,67,2021,июнь
43.75,113.25,128,2021,июнь
43.75,113.5,169,2021,июнь
43.75,113.75,201,2021,июнь
43.75,114,236,2021,июнь
43.75,114.25,257,2021,июнь
43.75,114.5,263,2021,июнь
43.75,114.75,253,2021,июнь
43.75,115,259,2021,июнь
43.75,115.25,254,2021,июнь
43.75,115.5,260,2021,июнь
43.75,115.75,251,2021,июнь
43.75,116,257,2021,июнь
